ἑτέρον	O	_	_	_	_	_	_	_
δὲ	O	_	_	_	_	_	_	_
&pxtixov	O	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	NoSpaceAfter
Lobeck	B-pers	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
La	O	_	_	_	_	_	_	_
lucution	O	_	_	_	_	_	_	_
française	O	_	_	_	_	_	_	_
c	O	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	NoSpaceAfter
est	O	_	_	_	_	_	_	_
bien	O	_	_	_	_	_	_	_
y	O	_	_	_	_	_	_	_
équivaut	O	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_
beaucoup	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
cas	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_
Ti	O	_	_	_	_	_	_	_
yap	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
…	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ποῦ	O	_	_	_	_	_	_	_
χτλ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_
fils	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
Laërte	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
où	O	_	_	_	_	_	_	_
ctc	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
On	O	_	_	_	_	_	_	_
peut	O	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_
rendre	O	_	_	_	_	_	_	_
compte	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
cette	O	_	_	_	_	_	_	_
tournure	O	_	_	_	_	_	_	_
très	O	_	_	_	_	_	_	_
usitée	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_
suppléant	O	_	_	_	_	_	_	_
πράττει	O	_	_	_	_	_	_	_
après	O	_	_	_	_	_	_	_
xi	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
103	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Toünitpirtov	O	_	_	_	_	_	_	_
xivabog	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Scholiaste	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
Τὸ	O	_	_	_	_	_	_	_
ἐξῶγες	O	_	_	_	_	_	_	_
θηρίον	O	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_
πανοῦργον	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Κίναὃος	O	_	_	_	_	_	_	NoSpaceAfter
γὰρ	O	_	_	_	_	_	_	_
ἡ	O	_	_	_	_	_	_	_
&\wnné	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Ellendt	B-pers	_	_	_	_	_	_	_
interprète	O	_	_	_	_	_	_	_
ἐπίτριπτος	O	_	_	_	_	_	_	_
ἀ	O	_	_	_	_	_	_	_
αρτὲ5	O	_	_	_	_	_	_	_
ϑυϊάλ5	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	_
ἐπιτριδῆναι	O	_	_	_	_	_	_	NoSpaceAfter
ἀξιος	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Οἵ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Andocide	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
discours	O	_	_	_	_	_	_	_
Sur	O	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_
Mystères	B-work	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
1	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
99	I-scope	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
Ὧ	O	_	_	_	_	_	_	_
σνχοφάντα	O	_	_	_	_	_	_	_
χαὶ	O	_	_	_	_	_	_	_
ἐπίτριπτον	O	_	_	_	_	_	_	NoSpaceAfter
χίναδος	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ὶ	O	_	_	_	_	_	_	EndOfSentence
407	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ilpiv	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
…	O	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
éov	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Cels	O	_	_	_	_	_	_	_
revient	O	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_
dire	O	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_
changeant	O	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_
construction	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_
toute	O	_	_	_	_	_	_	_
grecque	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_
Que	O	_	_	_	_	_	_	_
veux	O	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	NoSpaceAfter
tu	O	_	_	_	_	_	_	_
fuire	O	_	_	_	_	_	_	_
ou	O	_	_	_	_	_	_	_
qu'espérestu	O	_	_	_	_	_	_	NoSpaceAfter
gagner	O	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
ici	O	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
a	O	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_
fuveur	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
ce	O	_	_	_	_	_	_	_
retard	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_
littéralement	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
avant	O	_	_	_	_	_	_	_
que	O	_	_	_	_	_	_	_
tu	O	_	_	_	_	_	_	_
aies	O	_	_	_	_	_	_	_
fait	O	_	_	_	_	_	_	_
quoi	O	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_
avant	O	_	_	_	_	_	_	_
que	O	_	_	_	_	_	_	_
tu	O	_	_	_	_	_	_	_
uies	O	_	_	_	_	_	_	_
gagné	O	_	_	_	_	_	_	_
quui	O	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	EndOfSentence
108	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Kiov	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_
xiova	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_
xiow	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
L	O	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	NoSpaceAfter
élision	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	NoSpaceAfter
ἦ	O	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_
datiſ	O	_	_	_	_	_	_	_
singulier	O	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_
sinon	O	_	_	_	_	_	_	_
sans	O	_	_	_	_	_	_	_
exemples	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_
moins	O	_	_	_	_	_	_	_
très	O	_	_	_	_	_	_	_
rare	O	_	_	_	_	_	_	_
chez	O	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_
Attiques	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
voy	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Matthiæ	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
page	B-scope	_	_	_	_	_	_	_
121	I-scope	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
on	O	_	_	_	_	_	_	_
trouve	O	_	_	_	_	_	_	_
chez	O	_	_	_	_	_	_	_
Eschine	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
Discours	B-work	_	_	_	_	_	_	_
contre	I-work	_	_	_	_	_	_	_
Timurque	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
p	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	NoSpaceAfter
83	I-scope	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
Afsavtes	O	_	_	_	_	_	_	_
npècrèvxiove	O	_	_	_	_	_	_	EndOfSentence
108	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
La	O	_	_	_	_	_	_	_
phruse	O	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
Ajux	B-pers	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_
interrompue	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
après	O	_	_	_	_	_	_	_
Gtéyn	B-pers	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_
question	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
lu	O	_	_	_	_	_	_	_
déesse	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0067.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0067
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
consistit	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
Ellendt	B-pers	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
où	O	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_
significations	O	_	_	_	_	_	_	_
particulières	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
sedes	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
solum	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
gradus	O	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
ici	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
sol	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_
Ayy	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	NoSpaceAfter
à	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
ou	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_
Insulæ	O	_	_	_	_	_	_	_
enim	O	_	_	_	_	_	_	_
pars	O	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_
omnis	O	_	_	_	_	_	_	_
non	O	_	_	_	_	_	_	_
longe	O	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_
mari	O	_	_	_	_	_	_	_
distat	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
unde	O	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_
tota	O	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_
imsuls	O	_	_	_	_	_	_	_
mari	O	_	_	_	_	_	_	_
vicina	O	_	_	_	_	_	_	_
dicitur	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	NoSpaceAfter
Linwood	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	EndOfSentence
l	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
hymne	O	_	_	_	_	_	_	_
homérique	O	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_
Apollon	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
v	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
32	I-scope	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
Lemnos,	B-pers	_	_	_	_	_	_	NoSpaceAfter
lcarie	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
Nhodes	B-pers	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_
Cnide	B-pers	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_
Perses	O	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	NoSpaceAfter
Eschyle	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
890	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
L	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
accumulation	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
épithètes	O	_	_	_	_	_	_	NoSpaceAfter
n	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
a	O	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_
soi	O	_	_	_	_	_	_	_
rien	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
choquant	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
surtout	O	_	_	_	_	_	_	NoSpaceAfter
dans	O	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_
chœurs	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Voir	O	_	_	_	_	_	_	_
pourtant	O	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_
motes	O	_	_	_	_	_	_	_
critiques	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
136	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Schneidewin	B-pers	_	_	_	_	_	_	_
signale	O	_	_	_	_	_	_	_
comme	O	_	_	_	_	_	_	_
propre	O	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_
poêtes	O	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_
construction	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
verbes	O	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_
marquent	O	_	_	_	_	_	_	_
une	O	_	_	_	_	_	_	_
affection	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
âme	O	_	_	_	_	_	_	_
avec	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
participes	O	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	NoSpaceAfter
accusatif	O	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_
ex	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
